work_id,title,publication_year
https://openalex.org/W2066874036,The tension of metallic films deposited by electrolysis,1909
https://openalex.org/W2099449365,Multi-ethnic reference values for spirometry for the 3?€?95-yr age range: the global lung function 2012 equations,2012
https://openalex.org/W1973192023,Nonmetric multidimensional scaling: A numerical method,1964
https://openalex.org/W2619731159,The Theory of Planned Behaviour,2004
https://openalex.org/W1533889494,"Interpolation Theory, Function Spaces, Differential Operators",1978
https://openalex.org/W2038821639,Antenna theory; analysis and design,1984
https://openalex.org/W2069429561,A Bayesian Analysis of Some Nonparametric Problems,1973
https://openalex.org/W2134086356,Metric Spaces of Non-Positive Curvature,1999
https://openalex.org/W2115944543,Gut flora metabolism of phosphatidylcholine promotes cardiovascular disease,2011
https://openalex.org/W2164366449,The estimation of protein degradability in the rumen from incubation measurements weighted according to rate of passage,1979
https://openalex.org/W1678084289,Attaining Self-Regulation,2000
https://openalex.org/W1996471421,The Process of Education,1960
https://openalex.org/W2018650334,THE EFFECTS OF SHAPE ON THE INTERACTION OF COLLOIDAL PARTICLES,1949
https://openalex.org/W4240681106,"Presentation of Self in Everyday Life, the",2008
https://openalex.org/W1998871699,Hierarchical clustering schemes,1967
https://openalex.org/W2025639892,"Lipid Peroxidation: Production, Metabolism, and Signaling Mechanisms of Malondialdehyde and 4-Hydroxy-2-Nonenal",2014
https://openalex.org/W2045744884,An experimental analysis of ultimatum bargaining,1982
https://openalex.org/W2084254617,Exercise and Physical Activity for Older Adults,2009
https://openalex.org/W2086468910,FROM NOVICE TO EXPERT EXCELLENCE AND POWER IN CLINICAL NURSING PRACTICE,1984
https://openalex.org/W2158500407,"Tolerance, Danger, and the Extended Family",1994
https://openalex.org/W3196725581,Physics of Fully Ionized Gases,1963
https://openalex.org/W1564993719,Principles of Nonlinear Optical Spectroscopy,1995
https://openalex.org/W2531563875,Proceedings of the 19th International Joint Conference on Artificial Intelligence,2005
https://openalex.org/W2787553551,Global surveillance of trends in cancer survival 2000?€?14 (CONCORD-3): analysis of individual records for 37 513 025 patients diagnosed with one of 18 cancers from 322 population-based registries in 71 countries,2018
https://openalex.org/W1995903777,Object tracking,2006
https://openalex.org/W2126679757,Mice deficient for p53 are developmentally normal but susceptible to spontaneous tumours,1992
https://openalex.org/W4237205438,The condition of postmodernity: an enquiry into the origins of cultural change,1990
https://openalex.org/W1965953554,Marrow Stromal Cells as Stem Cells for Nonhematopoietic Tissues,1997
https://openalex.org/W2127125241,Effect of Rosiglitazone on the Risk of Myocardial Infarction and Death from Cardiovascular Causes,2007
https://openalex.org/W4205736005,A Predictive Model for Aggressive Non-Hodgkin's Lymphoma,1993
https://openalex.org/W1556866995,Computer-Assisted Quality Control in Tree-Ring Dating and Measurement,1983
https://openalex.org/W2147921405,Phosphorylation Meets Ubiquitination: The Control of NF-??B Activity,2000
https://openalex.org/W1536258620,The way we think: conceptual blending and the mind's hidden complexities,2002
https://openalex.org/W2115258890,Content Knowledge for Teaching,2008
https://openalex.org/W3144139892,Perceived Organizational Support,2017
https://openalex.org/W4253682481,Verbal behavior.,1957
https://openalex.org/W4254297188,Spin Echoes,1950
https://openalex.org/W2109685530,Toward a Conceptual Framework for Mixed-Method Evaluation Designs,1989
https://openalex.org/W2110078189,Developing and Validating Trust Measures for e-Commerce: An Integrative Typology,2002
https://openalex.org/W4212838134,Mediation Analysis,2006
https://openalex.org/W4291114417,Applied Linear Statistical Models.,1986
https://openalex.org/W2019731805,Rho GTPases in cell biology,2002
https://openalex.org/W2051799795,Marxism and literature,1977
https://openalex.org/W2107497267,"Changes in Relative Wages, 1963-1987: Supply and Demand Factors",1992
https://openalex.org/W2132103241,Kernel-based object tracking,2003
https://openalex.org/W2153836018,EQ-SD: a measure of health status from the EuroQol Group,2001
https://openalex.org/W2056651346,Characterization of Strange Attractors,1983
https://openalex.org/W2138879032,A new method for predicting signal sequence cleavage sites,1986
https://openalex.org/W2052267638,Random oracles are practical,1993
https://openalex.org/W2127141656,Connectionist temporal classification,2006
https://openalex.org/W2316167515,Carotid-Artery Intima and Media Thickness as a Risk Factor for Myocardial Infarction and Stroke in Older Adults,1999
https://openalex.org/W1500829183,The Gift: The Form and Reason for Exchange in Archaic Societies.,1992
https://openalex.org/W4210822710,The construction of social reality,1995
https://openalex.org/W2002570697,Estimates of global terrestrial isoprene emissions using MEGAN (Model of Emissions of Gases and Aerosols from Nature),2006
https://openalex.org/W2008879046,Self-organized criticality,1988
https://openalex.org/W2026237155,The Band Theory of Graphite,1947
https://openalex.org/W2033419168,The FERET evaluation methodology for face-recognition algorithms,2000
https://openalex.org/W2136912731,"The effects of plant flavonoids on mammalian cells: implications for inflammation, heart disease, and cancer.",2000
https://openalex.org/W2140886907,Accurate description of van der Waals complexes by density functional theory including empirical corrections,2004
https://openalex.org/W2149906774,Computational Geometry: Algorithms and Applications,1997
https://openalex.org/W3138780921,Prevalence of Overweight and Obesity in the United States,2003
https://openalex.org/W1510355813,"Extrapolation, Interpolation, and Smoothing of Stationary Time Series",1949
https://openalex.org/W2124427232,Predictive correlates of response to the anti-PD-L1 antibody MPDL3280A in cancer patients,2014
https://openalex.org/W2138696096,Some relationships between the biochemistry of photosynthesis and the gas exchange of leaves,1981
https://openalex.org/W1546625087,Fracture of Brittle Solids,1993
https://openalex.org/W2097493124,<i>MOLREP</i>: an Automated Program for Molecular Replacement,1997
https://openalex.org/W2015344488,Vascular endothelial growth factor induced by hypoxia may mediate hypoxia-initiated angiogenesis,1992
https://openalex.org/W2115486016,"Bad Bugs, No Drugs: No ESKAPE! An Update from the Infectious Diseases Society of America",2008
https://openalex.org/W2041189078,"The OPLS [optimized potentials for liquid simulations] potential functions for proteins, energy minimizations for crystals of cyclic peptides and crambin",1988
https://openalex.org/W2073257493,An interactive activation model of context effects in letter perception: I. An account of basic findings.,1981
https://openalex.org/W2095258229,Organizational Images and Member Identification,1994
https://openalex.org/W2033898136,"Free radicals, antioxidants and functional foods: Impact on human health",2010
https://openalex.org/W2892380133,The Skill Content of Recent Technological Change: An Empirical Exploration,2003
https://openalex.org/W2038668303,Upconversion and Anti-Stokes Processes with f and d Ions in Solids,2003
https://openalex.org/W2105594594,An introduction to hidden Markov models,1986
https://openalex.org/W2554773181,"Cancer nanomedicine: progress, challenges and opportunities",2016
https://openalex.org/W2102502076,MAFFT version 5: improvement in accuracy of multiple sequence alignment,2005
https://openalex.org/W2145280166,Definition and classification of cancer cachexia: an international consensus,2011
https://openalex.org/W2014987330,Emission of spin waves by a magnetic multilayer traversed by a current,1996
https://openalex.org/W2024172140,A Monte Carlo computer program for the transport of energetic ions in amorphous targets,1980
https://openalex.org/W2103448494,Precise Measurement of the G+C Content of Deoxyribonucleic Acid by High-Performance Liquid Chromatography,1989
https://openalex.org/W2164510796,"The Triple Aim: Care, Health, And Cost",2008
https://openalex.org/W4229895548,The Dynamics of Productivity in the Telecommunications Equipment Industry,1996
https://openalex.org/W1972883514,The Prevalence and Correlates of Eating Disorders in the National Comorbidity Survey Replication,2006
https://openalex.org/W2050240106,Theory of Impulsive Differential Equations,1989
https://openalex.org/W2152094259,"Eplerenone, a Selective Aldosterone Blocker, in Patients with Left Ventricular Dysfunction after Myocardial Infarction",2003
https://openalex.org/W2237250383,A morphable model for the synthesis of 3D faces,1999
https://openalex.org/W2018276495,Settler colonialism and the elimination of the native,2006
https://openalex.org/W1933529014,"Agency Costs, Net Worth, and Business Fluctuations.",1989
https://openalex.org/W2124620553,Use and Abuse of HOMA Modeling,2004
https://openalex.org/W2141125801,"Computational Tools for Probing Interactions in Multiple Linear Regression, Multilevel Modeling, and Latent Curve Analysis",2006
https://openalex.org/W2979750740,Dynamic Graph CNN for Learning on Point Clouds,2019
https://openalex.org/W1978437325,ILAE Official Report: A practical clinical definition of epilepsy,2014
https://openalex.org/W2060765064,Approaches and Methods in Language Teaching,2001
https://openalex.org/W1580389772,Multiscale structural similarity for image quality assessment,2004
https://openalex.org/W2041572706,On the definition and the computation of the basic reproduction ratio R 0 in models for infectious diseases in heterogeneous populations,1990
https://openalex.org/W2086130473,Mechanism of sustained?€?action medication. Theoretical analysis of rate of release of solid drugs dispersed in solid matrices,1963
https://openalex.org/W2152783510,Correlation of diffusion coefficients in dilute solutions,1955
https://openalex.org/W2168556140,Flavonoids as Antioxidants,2000
https://openalex.org/W2519510391,Semaglutide and Cardiovascular Outcomes in Patients with Type 2 Diabetes,2016
https://openalex.org/W2901065930,Trace Elements in Soils and Plants,2000
https://openalex.org/W2060519194,Acceleration and Trapping of Particles by Radiation Pressure,1970
https://openalex.org/W2091239909,A simple and very efficient method for generating cDNA libraries,1983
https://openalex.org/W2104935650,"Justice, Nature and the Geography of Difference",1997
https://openalex.org/W1494198834,Librispeech: An ASR corpus based on public domain audio books,2015
https://openalex.org/W2008875043,Evidence for general instability of past climate from a 250-kyr ice-core record,1993
https://openalex.org/W2070054856,A National Customer Satisfaction Barometer: The Swedish Experience,1992
https://openalex.org/W2079949023,THE WAVE OF ADVANCE OF ADVANTAGEOUS GENES,1937
https://openalex.org/W1968098666,Simultaneous Optimization of Several Response Variables,1980
https://openalex.org/W2020973699,The application of laser ablation-inductively coupled plasma-mass spectrometry to in situ U?€?Pb zircon geochronology,2004
https://openalex.org/W2142237411,The KEGG resource for deciphering the genome,2003
https://openalex.org/W2151062050,The Dust Content and Opacity of Actively Star?€?forming Galaxies,2000
https://openalex.org/W2161080627,Cognitive Reflection and Decision Making,2005
https://openalex.org/W1556033561,Handbook of Personality : Theory and Research,1992
https://openalex.org/W1977578104,Dynamic models of segregation?€?,1971
https://openalex.org/W2015556811,A Statistical Model for Identifying Proteins by Tandem Mass Spectrometry,2003
https://openalex.org/W3009859788,"Dysregulation of Immune Response in Patients With Coronavirus 2019 (COVID-19) in Wuhan, China",2020
https://openalex.org/W3129711340,Maximum likelihood estimation from incomplete data via the EM algorithm,1977
https://openalex.org/W4212997115,Practical methods of optimization,1988
https://openalex.org/W4234715662,Beyond pleasure and pain.,1997
https://openalex.org/W1976205719,Standardised Nordic questionnaires for the analysis of musculoskeletal symptoms,1987
https://openalex.org/W2014166972,Quickstep: Fast and accurate density functional calculations using a mixed Gaussian and plane waves approach,2005
https://openalex.org/W2039107287,Toward a model of text comprehension and production.,1978
https://openalex.org/W2080843536,A General Model for the Origin of Allometric Scaling Laws in Biology,1997
https://openalex.org/W2158666727,Glucose Control and Vascular Complications in Veterans with Type 2 Diabetes,2008
https://openalex.org/W2165398609,Drugs abused by humans preferentially increase synaptic dopamine concentrations in the mesolimbic system of freely moving rats.,1988
https://openalex.org/W1525444530,The Effect of Vitamin E and Beta Carotene on the Incidence of Lung Cancer and Other Cancers in Male Smokers,1994
https://openalex.org/W1588965071,Qualitative data analysis for applied policy research,2002
https://openalex.org/W2112927743,Short-Term Synaptic Plasticity,2002
https://openalex.org/W2118001436,Prokaryotes: The unseen majority,1998
https://openalex.org/W2094300388,Relationship between wind speed and gas exchange over the ocean,1992
https://openalex.org/W1979766176,SGTE data for pure elements,1991
https://openalex.org/W2156194072,Differential Evolution: A Survey of the State-of-the-Art,2010
https://openalex.org/W2171646358,An Introduction to Applied Geostatistics,1991
https://openalex.org/W2962949934,Recent advances in convolutional neural networks,2017
https://openalex.org/W4252707658,Risk Aversion in the Small and in the Large,1964
https://openalex.org/W1970996323,Electrochemical Energy Storage for Green Grid,2011
https://openalex.org/W2109204622,Alliances and networks,1998
https://openalex.org/W2115706991,An iterative thresholding algorithm for linear inverse problems with a sparsity constraint,2004
https://openalex.org/W1782590233,Labeled Faces in the Wild: A Database forStudying Face Recognition in Unconstrained Environments,2008
https://openalex.org/W2007068681,Supramolecular Synthons in Crystal Engineering?€?A New Organic Synthesis,1995
https://openalex.org/W2041440766,Integrated genomic characterization of endometrial carcinoma,2013
https://openalex.org/W4231021340,Numerical Solution of Stochastic Differential Equations,1992
https://openalex.org/W2979559266,The Local Structure of Turbulence in Incompressible Viscous Fluid for Very Large Reynolds' Numbers,1941
https://openalex.org/W2058096164,Geometric Control of Cell Life and Death,1997
https://openalex.org/W1985538633,A role for mitochondria in NLRP3 inflammasome activation,2010
https://openalex.org/W2012231377,Function minimization by conjugate gradients,1964
https://openalex.org/W2099824652,"Determination of stable housekeeping genes, differentially regulated target genes and sample integrity: BestKeeper ?€? Excel-based tool using pair-wise correlations",2004
https://openalex.org/W2112101570,In vivo cancer targeting and imaging with semiconductor quantum dots,2004
https://openalex.org/W2054990837,Patients and Healers in the Context of Culture,1980
https://openalex.org/W2000387713,Reading Senseless Sentences: Brain Potentials Reflect Semantic Incongruity,1980
https://openalex.org/W2015191210,Linked Data - The Story So Far,2009
https://openalex.org/W2039514935,Educational Leadership,1999
https://openalex.org/W2911489562,BioBERT: a pre-trained biomedical language representation model for biomedical text mining,2019
https://openalex.org/W1506809288,"Digital Signal Processing: Principles, Algorithms, and Applications",1992
https://openalex.org/W2060806362,A Simple Test for Heteroscedasticity and Random Coefficient Variation,1979
https://openalex.org/W4246517034,Die Betriebswirtschaft,1953
https://openalex.org/W1978815659,"Climate Extremes: Observations, Modeling, and Impacts",2000
https://openalex.org/W1998250792,The American Occupational Structure.,1968
https://openalex.org/W2153919312,The New Mobilities Paradigm,2006
https://openalex.org/W2801840425,An Introduction to the Theory of Statistics,1911
https://openalex.org/W1547249381,Asymptotic Analysis for Periodic Structures,2011
https://openalex.org/W1578083272,WHO Classification of Tumours of the Digestive System,2010
https://openalex.org/W186840447,Teaching for quality learning at university,2008
https://openalex.org/W1799227866,The Construction Of Reality In The Child,2013
https://openalex.org/W2022714449,Trends in the Exchange Current for Hydrogen Evolution,2005
https://openalex.org/W2136848157,Learning to Forget: Continual Prediction with LSTM,2000
https://openalex.org/W1975501285,Hydrogen Storage in Microporous Metal-Organic Frameworks,2003
https://openalex.org/W2008158617,"Ti based biomaterials, the ultimate choice for orthopaedic implants ?€? A review",2008
https://openalex.org/W2093032015,The antecedents of self-esteem.,1967
https://openalex.org/W2107223217,A threat in the air: How stereotypes shape intellectual identity and performance.,1997
https://openalex.org/W2131850093,Constructing a Control Group Using Multivariate Matched Sampling Methods That Incorporate the Propensity Score,1985
https://openalex.org/W2136253554,The Aggression Questionnaire.,1992
https://openalex.org/W2158743409,What Is the Evidence That Tumors Are Angiogenesis Dependent?,1990
https://openalex.org/W126936368,FRAGSTATS: spatial pattern analysis program for quantifying landscape structure.,1995
https://openalex.org/W1566774663,"HUmus Chemistry Genesis, Composition, Reactions",1982
https://openalex.org/W2030121826,A Guide to Econometrics,1979
https://openalex.org/W2993259418,European Position Paper on Rhinosinusitis and Nasal Polyps 2020,2020
https://openalex.org/W1997855068,BODIPY Dyes and Their Derivatives: Syntheses and Spectroscopic Properties,2007
https://openalex.org/W2056884786,A General Coefficient of Similarity and Some of Its Properties,1971
https://openalex.org/W2963420272,Context Encoders: Feature Learning by Inpainting,2016
https://openalex.org/W4250445487,A Pedagogy of Multiliteracies: Designing Social Futures,1996
https://openalex.org/W1493816286,Essays on actions and events,1980
https://openalex.org/W1830358639,An internally consistent thermodynamic data set for phases of petrological interest,1998
https://openalex.org/W2119538357,The New Second Generation: Segmented Assimilation and its Variants,1993
https://openalex.org/W2153777689,Population growth makes waves in the distribution of pairwise genetic differences.,1992
https://openalex.org/W1989021197,Wound Healing--Aiming for Perfect Skin Regeneration,1997
https://openalex.org/W2132324173,Acute and Longer-Term Outcomes in Depressed Outpatients Requiring One or Several Treatment Steps: A STAR*D Report,2006
https://openalex.org/W2149450071,The global prevalence of dementia: A systematic review and metaanalysis,2013
https://openalex.org/W1974884549,"Development of an upper extremity outcome measure: The DASH (disabilities of the arm, shoulder, and head)",1996
https://openalex.org/W2015953751,Finding community structure in networks using the eigenvectors of matrices,2006
https://openalex.org/W2582449852,Exactly Solved Models in Statistical Mechanics,1983
https://openalex.org/W2055576996,Generalized Inverses: Theory and Applications,1976
https://openalex.org/W2084609653,Glucocorticoid-induced thymocyte apoptosis is associated with endogenous endonuclease activation,1980
https://openalex.org/W2163598528,From Data Mining to Knowledge Discovery in Databases,1996
https://openalex.org/W1989477529,Premotor cortex and the recognition of motor actions,1996
https://openalex.org/W2892992943,What is emotional intelligence,1997
https://openalex.org/W2909990379,Single-Junction Organic Solar Cell with over 15% Efficiency Using Fused-Ring Acceptor with Electron-Deficient Core,2019
https://openalex.org/W2099756352,The behavior of maximum likelihood estimates under nonstandard conditions,1967
https://openalex.org/W2127795553,Translating Embeddings for Modeling Multi-relational Data,2013
https://openalex.org/W2321998191,The Mathematics of Diffusion.,1957
https://openalex.org/W2362867671,Determination of Structural Carbohydrates and Lignin in Biomass,2012
https://openalex.org/W1607777232,Cell Death,2004
https://openalex.org/W2157848968,A nonparametric method for automatic correction of intensity nonuniformity in MRI data,1998
https://openalex.org/W2326508838,The Effect of Carvedilol on Morbidity and Mortality in Patients with Chronic Heart Failure,1996
https://openalex.org/W2088435028,Income tax evasion: a theoretical analysis,1972
https://openalex.org/W2153860431,LD Score regression distinguishes confounding from polygenicity in genome-wide association studies,2015
https://openalex.org/W1995819749,Specificity of receptor tyrosine kinase signaling: Transient versus sustained extracellular signal-regulated kinase activation,1995
https://openalex.org/W2075809877,Fingerprints of global warming on wild animals and plants,2003
https://openalex.org/W2088861238,The self and social behavior in differing cultural contexts.,1989
https://openalex.org/W2134119432,On the criteria to be used in decomposing systems into modules,1972
https://openalex.org/W2134616821,Investigation on Convective Heat Transfer and Flow Features of Nanofluids,2003
https://openalex.org/W2020098813,Optical Properties of Solids,1973
https://openalex.org/W2030701238,Glioblastoma microvesicles transport RNA and proteins that promote tumour growth and provide diagnostic biomarkers,2008
https://openalex.org/W2131241448,Practical Bayesian Optimization of Machine Learning Algorithms,2012
https://openalex.org/W3122812532,Financial Development and Economic Growth: Views and Agenda,1997
https://openalex.org/W2096246254,Edoxaban versus Warfarin in Patients with Atrial Fibrillation,2013
https://openalex.org/W2101419153,The Duality of Technology: Rethinking the Concept of Technology in Organizations,1992
https://openalex.org/W3014003872,Clinical and immunological features of severe and moderate coronavirus disease 2019,2020
https://openalex.org/W606118790,Official Methods of Analysis of the Association of Official Analytical Chemists,1971
https://openalex.org/W1936633569,Discourse and Social Psychology: Beyond Attitudes and Behaviour,1987
https://openalex.org/W4246598646,Tabu Search?€?Part I,1989
https://openalex.org/W1512938120,Principles of pragmatics,1983
https://openalex.org/W1996139192,Determining the Size and Shape Dependence of Gold Nanoparticle Uptake into Mammalian Cells,2006
https://openalex.org/W1999468381,Meta-analysis: Antithrombotic Therapy to Prevent Stroke in Patients Who Have Nonvalvular Atrial Fibrillation,2007
https://openalex.org/W2109975826,A Simple and General Method for Transferring Genes into Plants,1985
https://openalex.org/W2113708991,Current Concepts in Mild Cognitive Impairment,2001
https://openalex.org/W2341244791,Trends in adult body-mass index in 200 countries from 1975 to 2014: a pooled analysis of 1698 population-based measurement studies with 19??2 million participants,2016
https://openalex.org/W1603923763,The Ecology of Adaptive Radiation,2000
https://openalex.org/W2086634221,Nos???€?Hoover chains: The canonical ensemble via continuous dynamics,1992
https://openalex.org/W1516518760,This bridge called my back : writings by radical women of color,2015
https://openalex.org/W1603307924,The brainweb: Phase synchronization and large-scale integration,2001
https://openalex.org/W3200006645,An Introduction to Efficiency and Productivity Analysis,1998
https://openalex.org/W2040766929,Spatial Scaling in Ecology,1989
https://openalex.org/W2150195378,"A new local density functional for main-group thermochemistry, transition metal bonding, thermochemical kinetics, and noncovalent interactions",2006
https://openalex.org/W343244306,Protostars and Planets IV,2000
https://openalex.org/W2148135143,A survey of mobility models for ad hoc network research,2002
https://openalex.org/W2165113979,THE HEAT-SHOCK RESPONSE,1986
https://openalex.org/W2324592753,The Practice of Everyday Life,1988
https://openalex.org/W2328269288,Normal Table of Xenopus Laevis (Daudin),1958
https://openalex.org/W2016983859,Tumor-associated B7-H1 promotes T-cell apoptosis: A potential mechanism of immune evasion,2002
https://openalex.org/W2023847064,Textbook of Pollen Analysis,1989
https://openalex.org/W2322612078,Methods of enzymatic analysis,1964
https://openalex.org/W3007635255,Estudo de caso: planejamento e m??todos,2005
https://openalex.org/W1985936925,Rapid Range Shifts of Species Associated with High Levels of Climate Warming,2011
https://openalex.org/W2095450147,Analysis of the accuracy and implications of simple methods for predicting the secondary structure of globular proteins,1978
https://openalex.org/W2121180999,Quality control and preprocessing of metagenomic datasets,2011
https://openalex.org/W3107323053,A Treatise on Electricity and Magnetism,1873
https://openalex.org/W2132549513,Routing techniques in wireless sensor networks: a survey,2004
https://openalex.org/W2162677524,Pseudocapacitive oxide materials for high-rate electrochemical energy storage,2014
https://openalex.org/W2103562758,"Theoretical Basis, Experimental Design, and Computerized Simulation of Synergism and Antagonism in Drug Combination Studies",2006
https://openalex.org/W2113137767,An experimental comparison of min-cut/max- flow algorithms for energy minimization in vision,2004
https://openalex.org/W2123830103,The reduction of graphene oxide,2011
https://openalex.org/W1484163259,Manipulating the mouse embryo: A laboratory manual,1986
https://openalex.org/W1608760034,Legacies: the story of the immigrant second generation,2002
https://openalex.org/W1964079808,Handbook of Emotion Regulation,2007
https://openalex.org/W2091702998,Steric effects of phosphorus ligands in organometallic chemistry and homogeneous catalysis,1977
https://openalex.org/W2142995122,Formative assessment and self?€?regulated learning: a model and seven principles of good feedback practice,2006
https://openalex.org/W2331212077,On a Theory of the van der Waals Adsorption of Gases,1940
https://openalex.org/W2087964979,The theory and practice of econometrics,1986
https://openalex.org/W2117977572,"starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein?€?RNA interaction networks from large-scale CLIP-Seq data",2013
https://openalex.org/W2021959819,Global Sea Floor Topography from Satellite Altimetry and Ship Depth Soundings,1997
https://openalex.org/W2062523101,The method of moving asymptotes?€?a new method for structural optimization,1987
https://openalex.org/W2074509460,Brine Shrimp: A Convenient General Bioassay for Active Plant Constituents,1982
https://openalex.org/W2127389037,Rhythms of the Brain,2006
https://openalex.org/W2261059368,Random forest in remote sensing: A review of applications and future directions,2016
https://openalex.org/W2580449060,Targeting Hypoxia-Inducible Factors for the Treatment of Anemia in Chronic Kidney Disease Patients,2017
https://openalex.org/W2037399775,Stent-Retriever Thrombectomy after Intravenous t-PA vs. t-PA Alone in Stroke,2015
https://openalex.org/W2049287603,Introduction to Statistical Time Series,1978
https://openalex.org/W2101856356,Handbook of socialization: theory and research,2007
https://openalex.org/W2130995195,Heuristic versus systematic information processing and the use of source versus message cues in persuasion.,1980
https://openalex.org/W4249502303,Ibid.,2018
https://openalex.org/W1975390269,"Prevalence of Overweight and Obesity Among US Children, Adolescents, and Adults, 1999-2002",2004
https://openalex.org/W2023212843,Electronic analog of the electro-optic modulator,1990
https://openalex.org/W2167095271,"Millisecond-timescale, genetically targeted optical control of neural activity",2005
https://openalex.org/W2599527603,American College of Chest Physicians/Society of Critical Care Medicine Consensus Conference,1992
https://openalex.org/W1563636823,Data Analysis in Community and Landscape Ecology,1995
https://openalex.org/W2019591778,The Evolutionary Fate and Consequences of Duplicate Genes,2000
https://openalex.org/W2021551171,The Bell Curve: Intelligence and Class Structure in American Life.,1995
https://openalex.org/W2083781593,The Third Wave,1980
https://openalex.org/W1583379703,Participation: the New Tyranny?,2001
https://openalex.org/W2112192177,"miRBase: microRNA sequences, targets and gene nomenclature",2005
https://openalex.org/W2163250554,"VEGAN, a package of R functions for community ecology",2003
https://openalex.org/W2163284576,Sorting Things Out: Classification and Its Consequences,2000
https://openalex.org/W1674947250,Comprehension: A Paradigm for Cognition,1998
https://openalex.org/W2157107389,Microbial complexes in subgingival plaque,1998
https://openalex.org/W1993312546,Revisions in the International System for Staging Lung Cancer,1997
https://openalex.org/W2009543464,Handbook of Parametric and Nonparametric Statistical Procedures,2004
https://openalex.org/W2029796932,Herbivores and the Number of Tree Species in Tropical Forests,1970
https://openalex.org/W2162251899,HLH?€?2004: Diagnostic and therapeutic guidelines for hemophagocytic lymphohistiocytosis,2006
https://openalex.org/W1983874564,Two-dimensional detector software: From real detector to idealised image or two-theta scan,1996
https://openalex.org/W2020906145,A Comparison of Balloon-Expandable-Stent Implantation with Balloon Angioplasty in Patients with Coronary Artery Disease,1994
https://openalex.org/W2132260239,Identification of a Novel Coronavirus in Patients with Severe Acute Respiratory Syndrome,2003
https://openalex.org/W4298826872,mice : Multivariate Imputation by Chained Equations in R,2011
https://openalex.org/W2094408279,Luminescence dating of quartz using an improved single-aliquot regenerative-dose protocol,2000
https://openalex.org/W2107235439,Interleukin 17?€?producing CD4+ effector T cells develop via a lineage distinct from the T helper type 1 and 2 lineages,2005
https://openalex.org/W4233413206,Probability Inequalities for Sums of Bounded Random Variables,1963
https://openalex.org/W1509923322,Solving Ordinary Differential Equations II: Stiff and Differential - Algebraic Problems,1991
https://openalex.org/W2094938672,Adsorption and surface-enhanced Raman of dyes on silver and gold sols,1982
https://openalex.org/W3122808314,Financing Constraints and Corporate Investment,1987
https://openalex.org/W15047419,The Structuring of Organizations,1989
https://openalex.org/W2110798204,Greedy Layer-Wise Training of Deep Networks,2007
https://openalex.org/W4300633276,American Journal of Veterinary Research.,1940
https://openalex.org/W1007704209,The Physical Science Basis,2007
https://openalex.org/W1981458170,An Extended H??ckel Theory. I. Hydrocarbons,1963
https://openalex.org/W4230206799,Likelihood-Based Inference in Cointegrated Vector Autoregressive Models,1995
https://openalex.org/W1984328540,5-Fluorouracil: mechanisms of action and clinical strategies,2003
https://openalex.org/W2102128253,Update on the environmental and economic costs associated with alien-invasive species in the United States,2004
https://openalex.org/W2163424852,Fundamentals of Biostatistics.,1969
https://openalex.org/W4213346165,Working Memory,1992
https://openalex.org/W1969900674,Behavioral Study of obedience.,1963
https://openalex.org/W2085001923,Process evaluation of complex interventions: Medical Research Council guidance,2015
https://openalex.org/W2170852633,Biological properties of extracellular vesicles and their physiological functions,2015
https://openalex.org/W2179036997,Emergence of plasmid-mediated colistin resistance mechanism MCR-1 in animals and human beings in China: a microbiological and molecular biological study,2015
https://openalex.org/W1674659126,Finite Element Methods for Navier-Stokes Equations: Theory and Algorithms,1986
https://openalex.org/W2069243984,A model to predict survival in patients with end-stage liver disease,2001
https://openalex.org/W2005637604,Super-diversity and its implications,2007
https://openalex.org/W2081881251,The precursor of Alzheimer's disease amyloid A4 protein resembles a cell-surface receptor,1987
https://openalex.org/W1624170337,A secure base: parent-child attachment and healthy human development,1989
https://openalex.org/W1983364918,The Antecedents and Consequences of Customer Satisfaction for Firms,1993
https://openalex.org/W2110325612,Empirical Analysis of Predictive Algorithms for Collaborative Filtering,2013
https://openalex.org/W2165893637,"Anomalies: The Endowment Effect, Loss Aversion, and Status Quo Bias",1991
https://openalex.org/W2401615420,The Management of Innovation,1961
https://openalex.org/W1707104629,Principles of Instructional Design,1974
https://openalex.org/W2118575947,Solitons and the Inverse Scattering Transform,1981
https://openalex.org/W2307770531,Stacked Hourglass Networks for Human Pose Estimation,2016
https://openalex.org/W2743041357,Clinical and Laboratory Standards Institute,2019
https://openalex.org/W3125850625,Financial intermediation and growth: Causality and causes,2000
https://openalex.org/W2296986887,"CDC Guideline for Prescribing Opioids for Chronic Pain?€?United States, 2016",2016
https://openalex.org/W2090982381,A cell initiating human acute myeloid leukaemia after transplantation into SCID mice,1994
https://openalex.org/W2094156327,"Oxidative stress, inflammation, and cancer: How are they linked?",2010
https://openalex.org/W2150355110,Backpropagation through time: what it does and how to do it,1990
https://openalex.org/W2739439285,"Software update: the ORCA program system, version 4.0",2017
https://openalex.org/W3123661710,The Limits of Arbitrage,1997
https://openalex.org/W1979046104,A new force field for molecular mechanical simulation of nucleic acids and proteins,1984
https://openalex.org/W2022220920,Consistent Covariance Matrix Estimation with Spatially Dependent Panel Data,1998
https://openalex.org/W2076968595,A Perovskite Oxide Optimized for Oxygen Evolution Catalysis from Molecular Orbital Principles,2011
