author_id,author_name,university_name
https://openalex.org/A5029648123,Nathalie M. Delzenne,UCLouvain
https://openalex.org/A5011464147,Marie?€?Christine Alessi,Inserm
https://openalex.org/A5039930068,R??my Burcelin,Unknown
https://openalex.org/A5083695665,Clemens Kirschbaum,Universit??t Trier
https://openalex.org/A5113680683,Karl?€?Martin Pirke,Universit??t Trier
https://openalex.org/A5084148049,Dirk H. Hellhammer,Universit??t Trier
https://openalex.org/A5103475524,Robert G. Martin,United States Public Health Service
https://openalex.org/A5108419348,Konrad Mengel,Unknown
https://openalex.org/A5056689375,Ernest A. Kirkby,Unknown
https://openalex.org/A5104045098,ROBERT FINN,European Bioinformatics Institute
https://openalex.org/A5084167899,Jody Clements,Wellcome Sanger Institute
https://openalex.org/A5064117037,Penelope Coggill,Wellcome Sanger Institute
https://openalex.org/A5040135675,Ruth Y. Eberhardt,Science for Life Laboratory
https://openalex.org/A5021930729,Andreas Heger,Wellcome Sanger Institute
https://openalex.org/A5112511650,Kirstie Hetherington,Wellcome Sanger Institute
https://openalex.org/A5064498279,Liisa Holm,Wellcome Sanger Institute
https://openalex.org/A5024885643,Jaina Mistry,European Bioinformatics Institute
https://openalex.org/A5024838105,John Tate,Wellcome Sanger Institute
https://openalex.org/A5056369160,Marco Punta,Wellcome Sanger Institute
https://openalex.org/A5034506802,Richard C. Thompson,University of Plymouth
https://openalex.org/A5002929476,Ylva S. Olsen,University of Plymouth
https://openalex.org/A5050543474,Richard P. Mitchell,University of Plymouth
https://openalex.org/A5026020291,Anthony Davis,University of Plymouth
https://openalex.org/A5064394395,Steven J. Rowland,University of Plymouth
https://openalex.org/A5112763925,A.W.G. John,Continuous Plankton Recorder Survey
https://openalex.org/A5072875595,Daniel F. McGonigle,University of Southampton
https://openalex.org/A5051714618,Andrea E. Russell,Continuous Plankton Recorder Survey
https://openalex.org/A5109065825,Robert J. Kuczmarski,Unknown
https://openalex.org/A5114136448,S. S. Guo,Unknown
https://openalex.org/A5041162040,L M Grummer Strawn,Unknown
https://openalex.org/A5071107029,Zuguo Mei,Unknown
https://openalex.org/A5086187658,David Gefen,Drexel University
https://openalex.org/A5084116084,Detmar W. Straub,Unknown
https://openalex.org/A5037598264,Marie?€?Claude Boudreau,Unknown
https://openalex.org/A5032771817,Chris Watkins,Unknown
https://openalex.org/A5108523422,John N. Tsitsiklis,Massachusetts Institute of Technology
https://openalex.org/A5086001447,Robert D. Schreiber,Washington University in St. Louis
https://openalex.org/A5089344430,Lloyd J. Old,Memorial Sloan Kettering Cancer Center
https://openalex.org/A5061575707,Mark J. Smyth,Peter MacCallum Cancer Centre
https://openalex.org/A5068838435,Vincent Lombard,Centre National de la Recherche Scientifique
https://openalex.org/A5028028448,Hemalatha Golaconda Ramulu,Centre National de la Recherche Scientifique
https://openalex.org/A5114376527,??lodie Drula,Centre National de la Recherche Scientifique
https://openalex.org/A5102987146,Pedro M. Coutinho,Centre National de la Recherche Scientifique
https://openalex.org/A5001508748,Lisa A. Turner,University of South Alabama
https://openalex.org/A5009784533,Chalermek Intanagonwiwat,Unknown
https://openalex.org/A5042326103,Ramesh Govindan,Unknown
https://openalex.org/A5051587086,Deborah Estrin,"University of California, Los Angeles"
https://openalex.org/A5109185793,Jeannette M. Wing,Carnegie Mellon University
https://openalex.org/A5040124225,Helmut Baumgartner,Unknown
https://openalex.org/A5061184949,Michele De Bonis,Unknown
https://openalex.org/A5010936003,Christian W. Hamm,Unknown
https://openalex.org/A5058307379,Per Johan Holm,Unknown
https://openalex.org/A5065571324,Emmanuel Lansac,Unknown
https://openalex.org/A5051620675,Daniel Mu??oz,Unknown
https://openalex.org/A5109121603,Johan Sj??gren,Unknown
https://openalex.org/A5103825683,Pilar Tornos Mas,Unknown
https://openalex.org/A5042925324,Thomas Walther,Unknown
https://openalex.org/A5035140274,Olaf Wendler,Unknown
https://openalex.org/A5061992582,Jean?€?Philippe Collet,Unknown
https://openalex.org/A5041998767,Martin Czerny,Unknown
https://openalex.org/A5108094304,Gilbert Habib,Unknown
https://openalex.org/A5091033339,Wolfgang Harringer,Unknown
https://openalex.org/A5003299152,Michael Haude,Unknown
https://openalex.org/A5013041243,Giuseppe Tarantini,Unknown
https://openalex.org/A5102725709,Didier Tch??tch??,Unknown
https://openalex.org/A5021979162,H Kzhdryan,Unknown
https://openalex.org/A5012700516,Fuad Samadov,Unknown
https://openalex.org/A5043252660,Vadim Shumavets,Unknown
https://openalex.org/A5101519543,Guy Van Camp,Unknown
https://openalex.org/A5087735903,Daniela Lon??ar,Unknown
https://openalex.org/A5033432614,Daniel Lovri??,Unknown
https://openalex.org/A5072181144,???????????????? ????????????????,Unknown
https://openalex.org/A5031491527,Kate??ina Linhartov??,Unknown
https://openalex.org/A5021922751,Nikolaj Ihlemann,Unknown
https://openalex.org/A5081635331,Teele Pern,Unknown
https://openalex.org/A5109198551,Anu Turpeinen,Unknown
https://openalex.org/A5049675694,Elizabeta Srbinovska?€?Kostovska,Unknown
https://openalex.org/A5109010341,Ariel Cohen,Unknown
https://openalex.org/A5057992977,Zviad Bakhutashvili,Unknown
https://openalex.org/A5014743162,H??seyin ??nce,Unknown
https://openalex.org/A5002677501,Manolis Vavuranakis,Unknown
https://openalex.org/A5018946339,A Temesv??ri,Unknown
https://openalex.org/A5075664480,Darren Mylotte,Unknown
https://openalex.org/A5112066093,John P. Feighner,Unknown
https://openalex.org/A5108100972,Thierry Christiaens,Unknown
https://openalex.org/A5107865447,St??phane Laurent,Unknown
https://openalex.org/A5018349633,Julien I.E. Hoffman,"University of California, San Francisco"
https://openalex.org/A5075539611,Samuel Kaplan,National Institutes of Health
https://openalex.org/A5067340182,Judith Lynne Zaichkowsky,Unknown
https://openalex.org/A5089476688,Paul Longley,Unknown
https://openalex.org/A5108373142,R.J. Porra,Plant Industry
https://openalex.org/A5113465119,W. A. Thompson,Plant Industry
https://openalex.org/A5111496167,P. E. Kriedemann,Plant Industry
https://openalex.org/A5085782112,Alex J. Sutton,University of Leicester
https://openalex.org/A5109320163,J. P. A. Ioannidis,Stanford University
https://openalex.org/A5082409926,Norma Terrin,Tufts University
https://openalex.org/A5051377526,David R. Jones,Unknown
https://openalex.org/A5111149299,J Lau,Tufts University
https://openalex.org/A5019261801,Gerta R??cker,University of Freiburg
https://openalex.org/A5086468766,Roger Harbord,Unknown
https://openalex.org/A5053822484,Judith Peters,University of Exeter
https://openalex.org/A5007827945,Petra Macaskill,University of Sydney
https://openalex.org/A5084243012,Guido Schwarzer,University of Freiburg
https://openalex.org/A5103034742,Jeremy K. Cockcroft,University of Wales
https://openalex.org/A5062324491,Luc Van Bortel,Ghent University
https://openalex.org/A5054501501,Cristina Giannattasio,University of Milano-Bicocca
https://openalex.org/A5091194154,Daniel Hayoz,University of Lausanne
https://openalex.org/A5068640988,Bruno Pannier,Unknown
https://openalex.org/A5018879693,Ian B. Wilkinson,Addenbrooke's Hospital
https://openalex.org/A5112218380,H.A.J. Struijker-Boudier,Maastricht University
https://openalex.org/A5075070129,Simon Potter,European Bioinformatics Institute
https://openalex.org/A5082697176,Matloob Qureshi,European Bioinformatics Institute
https://openalex.org/A5019704465,Gustavo A Salazar,European Bioinformatics Institute
https://openalex.org/A5062069569,Gabriela Bindea,Universit?? Paris Cit??
https://openalex.org/A5052246323,Hubert Hackl,Assistance Publique ?€? H??pitaux de Paris
https://openalex.org/A5001012697,Pornpimol Charoentong,Assistance Publique ?€? H??pitaux de Paris
https://openalex.org/A5002714574,G. Ertl,Fritz Haber Institute of the Max Planck Society
https://openalex.org/A5070746822,Helmut Kn??zinger,Unknown
https://openalex.org/A5005952304,Jens Weitkamp,Unknown
https://openalex.org/A5110651333,L. B. Lucy,Bridge University
https://openalex.org/A5024099519,Anson W. Mackay,University College London
https://openalex.org/A5112107099,Richard Brooks,University of Strathclyde
https://openalex.org/A5020657294,Manuela Giovannetti,Experimental Station
https://openalex.org/A5078741697,Barbara Mosse,Experimental Station
https://openalex.org/A5105989917,Guido Weiss,Unknown
https://openalex.org/A5004866076,Nancy Farriss,Unknown
https://openalex.org/A5098371393,Igor Kopytoff,Unknown
https://openalex.org/A5028448803,William H. Davenport,Unknown
https://openalex.org/A5098092713,Alfred Gell,Unknown
https://openalex.org/A5109815356,Colin Renfrew,Unknown
https://openalex.org/A5022605300,Patrick J. Geary,Unknown
https://openalex.org/A5111783459,Brian S. Spooner,Unknown
https://openalex.org/A5017313955,Lee V. Cassanelli,Unknown
https://openalex.org/A5098144202,William M. Reddy,Unknown
https://openalex.org/A5098415316,C. A. Bayly,Unknown
https://openalex.org/A5003806991,W. A. Marshall,University of London
https://openalex.org/A5114124300,J. M. Tanner,University of London
https://openalex.org/A5030598581,Milton A. Miner,United Aircraft (Russia)
https://openalex.org/A5046951484,Markus K??nig,University of W??rzburg
https://openalex.org/A5074389313,S. Wiedmann,University of W??rzburg
https://openalex.org/A5063855940,C. Br??ne,University of W??rzburg
https://openalex.org/A5110629761,Andreas Roth,University of W??rzburg
https://openalex.org/A5004346202,H. Buhmann,University of W??rzburg
https://openalex.org/A5085660056,L. W. Molenkamp,University of W??rzburg
https://openalex.org/A5103094429,Michael Karas,Unknown
https://openalex.org/A5009458005,Franz Hillenkamp,Unknown
https://openalex.org/A5077079119,Thomas L. Griffiths,Stanford University
https://openalex.org/A5051768325,Mark Steyvers,Stanford University
https://openalex.org/A5011663931,Jpt Higgins,Unknown
https://openalex.org/A5007297209,S. R. Green,Unknown
https://openalex.org/A5081258117,J Higgins,Unknown
https://openalex.org/A5026073227,Duminda N. Wijeysundera,American College of Preventive Medicine
https://openalex.org/A5101403340,Kim K. Birtcher,American College of Preventive Medicine
https://openalex.org/A5013273607,James A. Ohlson,Unknown
https://openalex.org/A5059063118,Robert J. Motzer,Memorial Sloan Kettering Cancer Center
https://openalex.org/A5102785664,Thomas E. Hutson,Texas Oncology
https://openalex.org/A5082009347,Piotr Tomczak,Centrum Onkologii
https://openalex.org/A5028789952,M. Dror Michaelson,Massachusetts General Hospital
https://openalex.org/A5112418138,Ronald M. Bukowski,Cleveland Clinic
https://openalex.org/A5055791669,Olivier Rixe,Piti??-Salp??tri??re Hospital
https://openalex.org/A5059690857,St??phane Oudard,H??pital Europ??en
https://openalex.org/A5020353650,Sylvie N??grier,Centre L??on B??rard
https://openalex.org/A5049048398,Cezary Szczylik,Wojskowy Instytut Medycyny Lotniczej
https://openalex.org/A5012997413,Sindy T. Kim,Pfizer (United States)
https://openalex.org/A5063926652,Isan Chen,Pfizer (United States)
https://openalex.org/A5025882028,Paul Bycott,Pfizer (United States)
https://openalex.org/A5051363304,Charles M. Baum,Pfizer (United States)
https://openalex.org/A5050649350,Robert A. Figlin,City of Hope
https://openalex.org/A5067869449,R. W. Hockney,Unknown
https://openalex.org/A5109937908,J.W. Eastwood,Culham Science Centre
https://openalex.org/A5100360969,Li Li,University of Pennsylvania
https://openalex.org/A5069334659,Christian J. Stoeckert,University of Pennsylvania
https://openalex.org/A5038050740,David S. Roos,University of Pennsylvania
https://openalex.org/A5110726474,Jacob T. Schwartz,Unknown
https://openalex.org/A5112237696,John von Neumann,Unknown
https://openalex.org/A5058920829,Arthur W. Burks,Unknown
https://openalex.org/A5100324434,Jianping He,National Institute of Mental Health
https://openalex.org/A5110090987,Marcy Burstein,National Institute of Mental Health
https://openalex.org/A5060786677,Sonja A. Swanson,National Institute of Mental Health
https://openalex.org/A5110463001,Shelli Avenevoli,National Institute of Mental Health
https://openalex.org/A5101853867,Lihong Cui,National Institute of Mental Health
https://openalex.org/A5056295735,Corina Benjet,Instituto Nacional de Psiquiatr??a
https://openalex.org/A5084954901,Katholiki Georgiades,McMaster University
https://openalex.org/A5065681962,Jo??l Swendsen,Centre National de la Recherche Scientifique
https://openalex.org/A5006144504,Bruce E. Logan,Universit??t Greifswald
https://openalex.org/A5005953829,H.V.M. Hamelers,Pennsylvania State University
https://openalex.org/A5110567634,Ren?? A. Rozendal,Pennsylvania State University
https://openalex.org/A5030126925,Uwe Schr??der,Universit??t Greifswald
https://openalex.org/A5028407513,J??rg Keller,Pennsylvania State University
https://openalex.org/A5091212731,Stefano Freguia,Universit??t Greifswald
https://openalex.org/A5048213847,Peter Aelterman,Pennsylvania State University
https://openalex.org/A5090222404,Willy Verstraete,Pennsylvania State University
https://openalex.org/A5016604523,Korneel Rabaey,Universit??t Greifswald
https://openalex.org/A5082236930,Peter Pedroni,Williams College
https://openalex.org/A5004707651,Michael J. Crawley,Unknown
https://openalex.org/A5027431609,Markus Greiner,Ludwig-Maximilians-Universit??t M??nchen
https://openalex.org/A5046907476,Olaf Mandel,Ludwig-Maximilians-Universit??t M??nchen
https://openalex.org/A5020623477,Tilman Esslinger,ETH Zurich
https://openalex.org/A5027139918,Theodor W. H??nsch,Ludwig-Maximilians-Universit??t M??nchen
https://openalex.org/A5018311050,Dean T. Jamison,"University of California, San Francisco"
https://openalex.org/A5001213700,John D. Aber,University of New Hampshire
https://openalex.org/A5025013215,Robert W. Howarth,Cornell University
https://openalex.org/A5027576315,Gene E. Likens,Cary Institute of Ecosystem Studies
https://openalex.org/A5105989988,David W. Schindler,University of Alberta
https://openalex.org/A5047095703,William H. Schlesinger,Duke University
https://openalex.org/A5103553629,David G. Tilman,University of Minnesota
https://openalex.org/A5108470191,Peter A. Banks,Brigham and Women's Hospital
https://openalex.org/A5108127893,Thomas L. Bollen,St. Antonius Ziekenhuis
https://openalex.org/A5108218933,Christos Dervenis,Agia Olga Hospital
https://openalex.org/A5065768469,Hein G. Gooszen,Radboud University Nijmegen
https://openalex.org/A5108789296,Colin Johnson,University of Southampton
https://openalex.org/A5107929241,Michael G. Sarr,Mayo Clinic
https://openalex.org/A5103341655,Gregory G. Tsiotos,Metropolitan Hospital
https://openalex.org/A5003145416,Santhi Swaroop Vege,Mayo Clinic
https://openalex.org/A5085166852,Rodolphe Barrangou,Universit?? Laval
https://openalex.org/A5030853497,Christophe Fremaux,Universit?? Laval
https://openalex.org/A5009422374,H??l??ne Deveau,Universit?? Laval
https://openalex.org/A5103581831,Melissa Richards,Universit?? Laval
https://openalex.org/A5027072009,Patrick Boyaval,Universit?? Laval
https://openalex.org/A5079257651,Sylvain Moineau,Universit?? Laval
https://openalex.org/A5023997675,Dennis Romero,Universit?? Laval
https://openalex.org/A5008191157,Philippe Horvath,Universit?? Laval
https://openalex.org/A5107466313,G??rard F??rey,Centre National de la Recherche Scientifique
https://openalex.org/A5050410812,Sharon Pellow,MRC Cancer Unit
https://openalex.org/A5013563289,Philippe Chopin,Pierre Fabre (France)
https://openalex.org/A5111541113,Sandra E. File,MRC Cancer Unit
https://openalex.org/A5107866262,M. Briley,Pierre Fabre (France)
https://openalex.org/A5045657649,Krzysztof Palczewski,Unknown
https://openalex.org/A5017955585,Takashi Kumasaka,RIKEN
https://openalex.org/A5046944817,Tetsuya Hori,RIKEN
https://openalex.org/A5026256300,Craig A. Behnke,University of Washington
https://openalex.org/A5064536052,Hiroyuki Motoshima,RIKEN
https://openalex.org/A5010450706,Brian A. Fox,University of Washington
https://openalex.org/A5105308429,Isolde Le Trong,University of Washington
https://openalex.org/A5111559409,David C. Teller,University of Washington
https://openalex.org/A5013205648,Tetsuji Okada,Unknown
https://openalex.org/A5007117025,Ronald E. Stenkamp,University of Washington
https://openalex.org/A5004462153,Masaki Yamamoto,RIKEN
https://openalex.org/A5086859032,Masashi Miyano,RIKEN
https://openalex.org/A5039180386,David Cella,Presbyterian St. Luke's Medical Center
https://openalex.org/A5078472233,David S. Tulsky,Unknown
https://openalex.org/A5089311677,Geoffrey V. Gray,Unknown
https://openalex.org/A5018777794,Bernie Sarafian,Unknown
https://openalex.org/A5111890882,E Linn,Unknown
https://openalex.org/A5071747636,Amy E. Bonomi,Unknown
https://openalex.org/A5051346633,M Silberman,Unknown
https://openalex.org/A5036504893,S B Yellen,Unknown
https://openalex.org/A5081822088,Patsy Winicour,Unknown
https://openalex.org/A5030749707,J Brannon,Unknown
https://openalex.org/A5048021302,Telmo Menezes,Centre Marc Bloch
https://openalex.org/A5032110850,Camille Roth,Institut d'Etudes Politiques de Paris
https://openalex.org/A5110218217,John C. Hull,Unknown
https://openalex.org/A5090645557,June P. Tangney,Case Western Reserve University
https://openalex.org/A5062246547,Angie Luzio Boone,George Mason University
https://openalex.org/A5049466863,P. P. Vaidyanathan,Unknown
https://openalex.org/A5111895555,Gerold Adam,Brown University
https://openalex.org/A5037389363,Julian H. Gibbs,Brown University
https://openalex.org/A5004029993,Shao?€?En Ong,University of Southern Denmark
https://openalex.org/A5084905565,Blagoy Blagoev,University of Southern Denmark
https://openalex.org/A5020089771,Irina Kratchmarova,University of Southern Denmark
https://openalex.org/A5015020453,Dan Bach Kristensen,Unknown
https://openalex.org/A5000977764,Hanno Steen,University of Southern Denmark
https://openalex.org/A5024268602,Akhilesh Pandey,University of Southern Denmark
https://openalex.org/A5056086943,Yunus A. ??engel,Unknown
https://openalex.org/A5027516050,Michael A. Boles,Unknown
https://openalex.org/A5110382122,Avinash C. Kak,Unknown
https://openalex.org/A5046802864,Malcolm Slaney,Unknown
https://openalex.org/A5040077936,Andrea Saltelli,Unknown
https://openalex.org/A5007694600,Marco Ratto,Unknown
https://openalex.org/A5001939533,Terry Andres,Unknown
https://openalex.org/A5006502889,Francesca Campolongo,Unknown
https://openalex.org/A5058305061,Jessica Cariboni,Unknown
https://openalex.org/A5025629634,Debora Gatelli,Unknown
https://openalex.org/A5114375612,Michaela Saisana,Unknown
https://openalex.org/A5011428350,Stefano Tarantola,Unknown
https://openalex.org/A5105941887,Milton J. Rosen,Unknown
https://openalex.org/A5059225087,Anne E. Freeny,Unknown
https://openalex.org/A5019436339,S.R. de Groot,Unknown
https://openalex.org/A5100654224,P. Mazur,Unknown
https://openalex.org/A5041074726,Sang?€?Il Choi,Unknown
https://openalex.org/A5000853268,Pierre Taberlet,Universit?? Joseph Fourier
https://openalex.org/A5053835770,Ludovic Gielly,Universit?? Joseph Fourier
https://openalex.org/A5090405065,Guy Pautou,Universit?? Joseph Fourier
https://openalex.org/A5108213066,Jean Bouvet,Universit?? Joseph Fourier
https://openalex.org/A5060061156,Harold Margolin,Unknown
https://openalex.org/A5062042828,Dieke Postma,Unknown
https://openalex.org/A5111431978,LA Greene,Unknown
https://openalex.org/A5009606299,Arthur S. Tischler,Unknown
https://openalex.org/A5028529545,Aliaksandr V. Krukau,Rice University
https://openalex.org/A5080074500,Artur F. Izmaylov,Rice University
https://openalex.org/A5085737537,John C. Doyle,California Institute of Technology
https://openalex.org/A5035111269,K. Glover,University of Cambridge
https://openalex.org/A5004650986,Pramod P. Khargonekar,University of Minnesota
https://openalex.org/A5103692639,Bruce A. Francis,University of Toronto
https://openalex.org/A5058830049,Veli?€?Pekka Harjola,Unknown
https://openalex.org/A5106035570,Lawrence Sirovich,John Brown University
https://openalex.org/A5016361904,Zhongzhou Chen,First Affiliated Hospital of Nanchang University
https://openalex.org/A5103734807,Min Xiu,First Affiliated Hospital of Nanchang University
https://openalex.org/A5112152389,Juanjuan Xing,First Affiliated Hospital of Nanchang University
https://openalex.org/A5027339124,Shaoqing Yu,First Affiliated Hospital of Nanchang University
https://openalex.org/A5108869094,Dinghong Min,First Affiliated Hospital of Nanchang University
https://openalex.org/A5072297567,Fei Guo,Nanchang University
https://openalex.org/A5089747387,Klaas P. Pruessmann,Institute for Biomedical Engineering
https://openalex.org/A5072146087,Markus Weiger,Institute for Biomedical Engineering
https://openalex.org/A5113609540,Markus B. Scheidegger,Institute for Biomedical Engineering
https://openalex.org/A5056060306,Peter Boesiger,Institute for Biomedical Engineering
https://openalex.org/A5006544428,John Higgins-Biddle,Unknown
https://openalex.org/A5071910603,Maristela Monteiro,Unknown
https://openalex.org/A5004059492,Alexandra Velty,Instituto de Tecnolog??a Qu??mica
https://openalex.org/A5109219790,Amir Pnueli,University of Pennsylvania
https://openalex.org/A5041203888,D. Williams Parsons,Pediatric Brain Tumor Foundation
https://openalex.org/A5001000201,Si??n Jones,Pediatric Brain Tumor Foundation
https://openalex.org/A5100780269,Xiaosong Zhang,Johns Hopkins University
https://openalex.org/A5041736411,Jimmy Lin,Sidney Kimmel Cancer Center
https://openalex.org/A5022651744,Rebecca J. Leary,Sidney Kimmel Cancer Center
https://openalex.org/A5010495394,Philipp Angenendt,Howard Hughes Medical Institute
https://openalex.org/A5009420846,Parminder K. Mankoo,Sidney Kimmel Cancer Center
https://openalex.org/A5101461760,Hannah Carter,Sidney Kimmel Cancer Center
https://openalex.org/A5029797715,I?€?Mei Siu,Pediatric Brain Tumor Foundation
https://openalex.org/A5091099302,Gary L. Gallia,Sidney Kimmel Cancer Center
https://openalex.org/A5042445499,Alessandro Olivi,Sidney Kimmel Cancer Center
https://openalex.org/A5108302414,B. Ahmed Rasheed,Pediatric Brain Tumor Foundation
https://openalex.org/A5025528414,Stephen T. Keir,Pediatric Brain Tumor Foundation
https://openalex.org/A5109148503,Tatiana Nikolskaya,Sidney Kimmel Cancer Center
https://openalex.org/A5070287780,Yuri Nikolsky,Cancer Genetics (United States)
https://openalex.org/A5011503917,Hanna Tekleab,Sidney Kimmel Cancer Center
https://openalex.org/A5028063204,James Hartigan,Cancer Genetics (United States)
https://openalex.org/A5067031300,Doug Smith,Cancer Genetics (United States)
https://openalex.org/A5105777232,Robert L. Strausberg,Johns Hopkins University
https://openalex.org/A5051701249,Suely Kazue Nagahashi Marie,Cancer Genetics (United States)
https://openalex.org/A5028308827,Sueli Mieko Oba?€?Shinjo,Sidney Kimmel Cancer Center
https://openalex.org/A5034933958,Hai Yan,Duke Medical Center
https://openalex.org/A5034118773,Rachel Karchin,Sidney Kimmel Cancer Center
https://openalex.org/A5100773205,Nikolaos G. Papadopoulos,Howard Hughes Medical Institute
https://openalex.org/A5050977500,Giovanni Parmigiani,Sidney Kimmel Cancer Center
https://openalex.org/A5113735709,J. Michael McGinnis,United States Department of Health and Human Services
https://openalex.org/A5109053479,Jules L. Coleman,Unknown
https://openalex.org/A5114252624,Ronald Dworkin,Unknown
https://openalex.org/A5009455403,Peter J. Mumby,University of Queensland
https://openalex.org/A5084694202,Anthony J. Hooten,University of Queensland
https://openalex.org/A5068086607,Paul Greenfield,University of Queensland
https://openalex.org/A5000196382,E. D. Gomez,University of Queensland
https://openalex.org/A5052709449,C. Drew Harvell,University of Queensland
https://openalex.org/A5078160036,Peter F. Sale,University of Queensland
https://openalex.org/A5013854512,Alasdair J. Edwards,University of Queensland
https://openalex.org/A5110272791,K. Caldeira,University of Queensland
https://openalex.org/A5031191204,Nancy?? Knowlton??,University of Queensland
https://openalex.org/A5038907253,C. Mark Eakin,University of Queensland
https://openalex.org/A5046960152,Roberto Iglesias?€?Prieto,University of Queensland
https://openalex.org/A5010762177,Nyawira A. Muthiga,University of Queensland
https://openalex.org/A5036183656,Alfonse M. Dubi,University of Queensland
https://openalex.org/A5022182713,Marea Eleni Hatziolos,University of Queensland
https://openalex.org/A5005013807,Ronald Graham,Unknown
https://openalex.org/A5112028997,Eugene L. Lawler,"University of California, Berkeley"
https://openalex.org/A5057978522,Jan Karel Lenstra,Unknown
https://openalex.org/A5109834066,A. H. G. Rinnooy Kan,Erasmus University Rotterdam
https://openalex.org/A5073621875,Jean?€?Pierre Hugot,Fondation Jean Dausset-CEPH
https://openalex.org/A5088733543,Mathias Chamaillard,Fondation Jean Dausset-CEPH
https://openalex.org/A5083690903,Habib Zouali,Fondation Jean Dausset-CEPH
https://openalex.org/A5013639132,Suzanne Lesage,Fondation Jean Dausset-CEPH
https://openalex.org/A5065799737,Jean?€?Pierre C??zard,H??pital Robert-Debr??
https://openalex.org/A5075153118,Jacques B??la??che,Centre Hospitalier Universitaire de Li??ge
https://openalex.org/A5070381365,Sven Alm??r,Link??ping University
https://openalex.org/A5021804500,Curt Tysk,??rebro University Hospital
https://openalex.org/A5112077745,Colm O??Morain,Tallaght University Hospital
https://openalex.org/A5110053626,Miquel A. Gassull,Hospital Universitari Germans Trias i Pujol
https://openalex.org/A5103683163,Vibeke Binder,Herlev Hospital
https://openalex.org/A5070536643,Yigael Finkel,Sachs' Children and Youth Hospital
https://openalex.org/A5073565953,Antoine Cortot,H??pital Albert Calmette
https://openalex.org/A5015328535,R Modigliani,H??pital Saint-Louis
https://openalex.org/A5089818289,Pierre Laurent?€?Puig,Inserm
https://openalex.org/A5056136253,Corinne Gower?€?Rousseau,H??pital Albert Calmette
https://openalex.org/A5013022561,J. Macry,H??pital Robert-Debr??
https://openalex.org/A5108095099,Jean?€?Fr??d??ric Colombel,H??pital Albert Calmette
https://openalex.org/A5018999203,Mourad Sahbatou,Fondation Jean Dausset-CEPH
https://openalex.org/A5103568704,Gilles Thomas,H??pital Saint-Antoine
https://openalex.org/A5097232449,Henry C. Kenski,Unknown
https://openalex.org/A5069351565,Gary Yukl,Unknown
https://openalex.org/A5047004305,Justin Kruger,University of Illinois Urbana-Champaign
https://openalex.org/A5002098916,David Dunning,Cornell University
https://openalex.org/A5006415064,R. L. Livezey,Unknown
https://openalex.org/A5039068082,Dale H. Schunk,Unknown
https://openalex.org/A5109996968,Marshall R. Urist,Oklahoma State University Center for Health Sciences
https://openalex.org/A5082505820,Pentti Paatero,University of Helsinki
https://openalex.org/A5062478744,Unto Tapper,University of Helsinki
https://openalex.org/A5063846121,Ian F. Tannock,University of Toronto
https://openalex.org/A5041610986,Ronald de Wit,Unknown
https://openalex.org/A5108077524,William R. Berry,Hematology Oncology Associates
https://openalex.org/A5040678799,J Horti,National Institute of Oncology
https://openalex.org/A5039307013,A P??u??a??ska,Medical University of Lodz
https://openalex.org/A5005231494,Kim N.,BC Cancer Agency
https://openalex.org/A5109992313,Christine Th??odore,Institut Gustave Roussy
https://openalex.org/A5022378006,Nicholas D. James,Cancer Research UK
https://openalex.org/A5067166201,Ingela Turesson,Uppsala University Hospital
https://openalex.org/A5010759705,Mark Rosenthal,Cancer Trials Australia
https://openalex.org/A5012074439,Mario A. Eisenberger,Johns Hopkins University
https://openalex.org/A5044697595,Craig Gentry,Palo Alto University
https://openalex.org/A5061733380,Graham Noctor,D??partement Sant?? des Plantes et Environnement
https://openalex.org/A5035646542,Christine H. Foyer,Aberystwyth University
https://openalex.org/A5054713317,A. B. Futcher,Cold Spring Harbor Laboratory
https://openalex.org/A5041730448,Carol W. Greider,Cold Spring Harbor Laboratory
https://openalex.org/A5066703530,Curt Carbonell,Florida State University
https://openalex.org/A5072757282,I. Dzyaloshinsky,Unknown
https://openalex.org/A5110905299,V. Twersky,Unknown
https://openalex.org/A5069584614,Michael J. Behrenfeld,Carnegie Institution for Science
https://openalex.org/A5057159878,James T. Randerson,Carnegie Institution for Science
https://openalex.org/A5031704724,Paul G. Falkowski,Carnegie Institution for Science
https://openalex.org/A5004272128,John A. Turner,National Renewable Energy Laboratory
https://openalex.org/A5020680253,E. B. SHIRLING,University of Illinois Urbana-Champaign
https://openalex.org/A5010672869,David Gottlieb,University of Illinois Urbana-Champaign
https://openalex.org/A5057999899,Thomas Perneger,University of Geneva
https://openalex.org/A5021685572,H.W. Nesbitt,Western University
https://openalex.org/A5061389477,Grant M. Young,Western University
https://openalex.org/A5000329762,R. N. Chopra,Unknown
https://openalex.org/A5091116989,S. L. Nayar,Unknown
https://openalex.org/A5114012886,I. Chopra,Unknown
https://openalex.org/A5013330172,Supriyo Datta,Purdue University West Lafayette
https://openalex.org/A5073740284,Hamid Tohidi,Islamic Azad University South Tehran Branch
https://openalex.org/A5103432404,Mohammad Mehdi Jabbari,Islamic Azad University South Tehran Branch
https://openalex.org/A5023400989,P. A. C. Raats,Agricultural Research Service
https://openalex.org/A5057789117,William R. Darden,Unknown
https://openalex.org/A5112768365,Mitch Griffin,Unknown
