InstitutionId,Institution_Name,City,Country
14519,NIHR Leicester Cardiovascular Biomedical Research Unit,Leicester,United Kingdom
14520,NIHR Leicester Respiratory Biomedical Research Unit,Leicester,United Kingdom
14521,"NIHR Leicester-Loughborough Diet, Lifestyle and Physical Activity Biomedical Research Unit",Leicester,United Kingdom
14522,St Lukes Hospital,Leicester,United Kingdom
14523,First Affiliated Hospital of Guangzhou Medical University,Guangzhou,China
14524,Zhejiang Cancer Hospital,Hangzhou,China
14525,Zhejiang University,Hangzhou,China
14528,Secretaria de Salud,Hangzhou,China
14530,Xi'an Polytechnic University,Xi'an,China
14532,Centre Hospitalier Universitaire de Toulouse,Xi'an,China
14534,European Central Bank,Frankfurt am Main,Germany
14535,European Union,Frankfurt am Main,Germany
14537,Pedagogical and Technological University of Colombia,Tunja,Colombia
14538,Chi Mei Medical Center,Tainan City,Taiwan
14539,Santa Fe Institute,Santa Fe,United States
14540,Austin Hospital,Melbourne,Australia
14541,Austin Health,Melbourne,Australia
14542,La Trobe University,Melbourne,Australia
14543,RMIT University,Melbourne,Australia
14544,University of Melbourne,Melbourne,Australia
14545,University of Sri Jayewardenepura,Colombo,Sri Lanka
14546,Tokyo Metropolitan Institute of Medical Science,Tokyo,Japan
14547,Tokyo Institute of Psychiatry,Tokyo,Japan
14548,Texas A&M Health Science Center,College Station,United States
14549,Texas A&M University,College Station,United States
14550,Baylor Scott & White Medical Center - Temple,College Station,United States
14551,Scott & White Memorial Hospital,College Station,United States
14552,Dana-Farber Brigham Cancer Center,Boston,United States
14553,Center for Neuro-Oncology,Boston,United States
14554,Brigham and Women's Hospital,Boston,United States
14555,Dana-Farber Cancer Institute,Boston,United States
14556,Northeast Ohio Medical University,Ravenna,United States
14557,University System of Ohio,Ravenna,United States
14558,Akron Children's Hospital,Ravenna,United States
14559,Summa Barberton Hospital,Ravenna,United States
14563,Helmut Schmidt University,Hamburg,Germany
14564,Beijing Institute of Petrochemical Technology,Beijing,China
14565,Cancer Research And Biostatistics,Seattle,United States
14567,University Hospital Heidelberg,Seattle,United States
14568,Joint Institute for High Temperatures,Moscow,Russia
14569,"Department of Energy, Engineering, Mechanics and Control Processes",Moscow,Russia
14570,Southwest Forestry University,Kunming,China
14573,National Institutes for Quantum and Radiological Science and Technology,Chiba,Japan
14574,Optica,Washington,United States
14575,Kenyatta University,Nairobi,Kenya
14576,Hospitais da Universidade de Coimbra,Coimbra,Portugal
14577,University of Coimbra,Coimbra,Portugal
14578,Harborview Medical Center,Seattle,United States
14579,Harborview Injury Prevention and Research Center,Seattle,United States
14580,University of Washington,Seattle,United States
14587,National University of Catamarca,Seattle,United States
14588,National University of Santiago del Estero,Seattle,United States
14590,"Istituto Nazionale di Fisica Nucleare, Sezione di Genova",Genoa,Italy
14591,Istituto Nazionale di Fisica Nucleare,Genoa,Italy
14592,University of Genoa,Genoa,Italy
14593,University of Tikrit,Tikrit,Iraq
14594,Sheffield Teaching Hospitals NHS Foundation Trust,Sheffield,United Kingdom
14595,Charles Clifford Dental Hospital,Sheffield,United Kingdom
14596,Jessop Hospital,Sheffield,United Kingdom
14597,Northern General Hospital,Sheffield,United Kingdom
14598,Royal Hallamshire Hospital,Sheffield,United Kingdom
14599,Weston Park Cancer Centre,Sheffield,United Kingdom
14600,North Shore University Hospital,Manhasset,United States
14601,Northwell Health,Manhasset,United States
14602,Hamad bin Khalifa University,Doha,Qatar
14603,Robert Gordon University,Aberdeen,United Kingdom
14604,Aberdeen Maternity Hospital,Aberdeen,United Kingdom
14605,Aberdeen Royal Infirmary,Aberdeen,United Kingdom
14606,Balfour Hospital,Aberdeen,United Kingdom
14607,Dr Gray's Hospital,Aberdeen,United Kingdom
14608,Woolmanhill Hospital,Aberdeen,United Kingdom
14609,Vassar College,Town of Poughkeepsie,United States
14612,Institut de Physique,Town of Poughkeepsie,United States
14614,Corvinus University of Budapest,Budapest,Hungary
14615,Myongji University,Seoul,South Korea
14616,GNS Science,Lower Hutt,New Zealand
14617,Crown Research Institutes,Lower Hutt,New Zealand
14618,TRIUMF,Vancouver,Canada
14619,Concord Repatriation General Hospital,Sydney,Australia
14620,University of Sydney,Sydney,Australia
14624,"Laboratoire de Psychologie : Cognition, Comportement, Communication",Sydney,Australia
14625,First Affiliated Hospital of Fujian Medical University,Fuzhou,China
14626,Fujian Medical University,Fuzhou,China
14627,Chinese Academy of Tropical Agricultural Sciences,Haikou,China
14628,Agricultural Product Processing Research Institute,Haikou,China
14629,Analysis and Testing Centre,Haikou,China
14630,Coconut Research Institute,Haikou,China
14631,Environment and Plant Protection Research Institute,Haikou,China
14632,Guangzhou Experimental Station,Haikou,China
14633,Haikou Experimental Station,Haikou,China
14634,Institute of Scientific and Technical Information,Haikou,China
14635,Rubber Research Institute,Haikou,China
14636,South Subtropical Crops Research Institute,Haikou,China
14637,Spice and Beverage Research Institute,Haikou,China
14638,Tropical Agricultural Machinery Research Institute,Haikou,China
14639,Tropical Bioscience and Biotechnology Research Institute,Haikou,China
14640,Tropical Crops Genetic Resources Institute,Haikou,China
14641,Zhanjiang Experimental Station,Haikou,China
14642,Ministry of Agriculture and Rural Affairs,Haikou,China
14643,Hainan University,Haikou,China
14644,Moscow State Pedagogical University,Moscow,Russia
14645,Hospital de Cruces,Barakaldo,Spain
14646,Nara Women's University,Nara,Japan
14647,Institute of Acoustics,Beijing,China
14648,Chinese Academy of Sciences,Beijing,China
14649,Beaumont Hospital,Dublin,Ireland
14650,Dublin City University,Dublin,Ireland
14651,Royal College of Surgeons in Ireland,Dublin,Ireland
14653,Capital Medical University,Dublin,Ireland
14654,La Roche College,Pittsburgh,United States
14655,NS Kurnakova Institute of General and Inorganic Chemistry,Moscow,Russia
14656,Department of Chemistry and Material Sciences,Moscow,Russia
14657,"Government College University, Lahore",Lahore,Pakistan
14658,Rady Children's Hospital-San Diego,San Diego,United States
14659,"University of California, San Diego",San Diego,United States
14660,Institute of Electrical Engineering,Beijing,China
14661,Chinese Academy of Sciences,Beijing,China
14662,Daping Hospital,Chongqing,China
14663,Army Medical University,Chongqing,China
14664,Max Planck Institute for Intelligent Systems,Stuttgart,Germany
14665,Max Planck Society,Stuttgart,Germany
14667,Direction de la Recherche Fondamentale,Stuttgart,Germany
14668,Institut de Physique,Stuttgart,Germany
14670,Sidney Kimmel Cancer Center,Philadelphia,United States
14671,Sultan Zainal Abidin University,Kuala Terengganu,Malaysia
14672,Giessen School of Theology,Giessen,Germany
14673,Swarthmore College,Swarthmore,United States
14674,Bipar,Maisons-Alfort,France
14678,Allen Institute for Brain Science,Seattle,United States
14679,Allen Institute,Seattle,United States
14680,Frumkin Institute of Physical Chemistry and Electrochemistry,Moscow,Russia
14681,Department of Chemistry and Material Sciences,Moscow,Russia
14682,Applied Mathematics (United States),Gales Ferry,United States
14683,University of Pattimura,Ambon City,Indonesia
14684,Manchester University,Fort Wayne,United States
14685,Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo,Jakarta,Indonesia
14687,Government of India,New Delhi,India
14688,Department of Atomic Energy,New Delhi,India
14689,Ministry of External Affairs,New Delhi,India
14690,Ministry of Health and Family Welfare,New Delhi,India
14691,Ministry of Minority Affairs,New Delhi,India
14692,Ministry of Science and Technology,New Delhi,India
14693,Uttarakhand Jal Sansthan,New Delhi,India
14694,Rivers State University,Port Harcourt,Nigeria
14695,"Islamic Azad University, Isfahan",Isfahan,Iran
14696,"Islamic Azad University, Tehran",Isfahan,Iran
14697,Center for Innovation,Washington D.C.,United States
14698,Health Services Research & Development,Washington D.C.,United States
14700,Max Planck Society,Washington D.C.,United States
14701,National Science and Technology Development Agency,Pathum Thani,Thailand
14702,National Center for Genetic Engineering and Biotechnology,Pathum Thani,Thailand
14703,National Electronics and Computer Technology Center,Pathum Thani,Thailand
14704,National Nanotechnology Center,Pathum Thani,Thailand
14705,Thailand Graduate Institute of Science and Technology,Pathum Thani,Thailand
14706,Thailand National Metal and Materials Technology Center,Pathum Thani,Thailand
14707,Arcetri Astrophysical Observatory,Florence,Italy
14708,National Institute for Astrophysics,Florence,Italy
14711,Georges Friedel Laboratory,Florence,Italy
14714,Laboratoire de Recherche en Informatique,Gif-sur-Yvette,France
14715,Institut des Sciences de l'Information et de leurs Interactions,Gif-sur-Yvette,France
14716,Institut national de recherche en informatique et en automatique,Gif-sur-Yvette,France
14718,Procter & Gamble (United States),Cincinnati,United States
14719,Procter & Gamble (Belgium),Cincinnati,United States
14720,Procter & Gamble (Canada),Cincinnati,United States
14721,Procter & Gamble (France),Cincinnati,United States
14722,Procter & Gamble (Germany),Cincinnati,United States
14723,Procter & Gamble (India),Cincinnati,United States
14724,Procter & Gamble (Italy),Cincinnati,United States
14725,Procter & Gamble (Netherlands),Cincinnati,United States
14726,Procter & Gamble (Switzerland),Cincinnati,United States
14727,Procter & Gamble (United Kingdom),Cincinnati,United States
14728,The Kids Research Institute Australia,West Perth,Australia
14729,National Agricultural Technology Institute,Buenos Aires,Argentina
14731,Durban University of Technology,Durban,South Africa
14732,Shahed University,Tehran,Iran
14733,Osaka Institute of Technology,Osaka,Japan
14734,Institute of Cytology and Genetics,Novosibirsk,Russia
14735,Department of Biological Sciences,Novosibirsk,Russia
14736,Novosibirsk State University,Novosibirsk,Russia
14737,Siberian Branch of the Russian Academy of Sciences,Novosibirsk,Russia
14738,Naval Surface Warfare Center,Washington,United States
14739,Naval Sea Systems Command,Washington,United States
14742,University of Management and Technology,Lahore,Pakistan
14743,Amsterdam Neuroscience,Amsterdam,Netherlands
14744,Academic Medical Center,Amsterdam,Netherlands
14745,Amsterdam UMC Location VUmc,Amsterdam,Netherlands
14746,University of Amsterdam,Amsterdam,Netherlands
14747,Vrije Universiteit Amsterdam,Amsterdam,Netherlands
14749,LMU Klinikum,Amsterdam,Netherlands
14750,SUNY Polytechnic Institute,Utica,United States
14751,State University of New York,Utica,United States
14752,Soroka Medical Center,Beersheba,Israel
14753,Clalit Health Services,Beersheba,Israel
14754,Ben-Gurion University of the Negev,Beersheba,Israel
14755,Changchun University of Technology,Changchun,China
14756,Taipei Medical University Hospital,Taipei,Taiwan
14757,Taipei Medical University,Taipei,Taiwan
14758,Laboratory for Atmospheric and Space Physics,Boulder,United States
14759,University of Colorado Boulder,Boulder,United States
14760,Research Network (United States),Kennesaw,United States
14761,University of Northern Colorado,Greeley,United States
14762,Universidad Europea de Madrid,Madrid,Spain
14763,Hospital Universitario Santa Cristina,Madrid,Spain
14764,Hospital Universitario de Getafe,Madrid,Spain
14766,HES-SO Arc,Madrid,Spain
14767,HES-SO Fribourg,Madrid,Spain
14769,HES-SO Valais-Wallis,Madrid,Spain
14770,Institut Jules Bordet,Brussels,Belgium
14773,UIN Sunan Ampel Surabaya,Surabaya,Indonesia
14774,Danish Cancer Society,Copenhagen,Denmark
14775,International Atomic Energy Agency,Vienna,Austria
14776,FAO/IAEA Agriculture and Biotechnology Laboratories,Vienna,Austria
14777,First Pavlov State Medical University of St. Petersburg,Saint Petersburg,Russia
14778,Jawaharlal Nehru Centre for Advanced Scientific Research,Bengaluru,India
14779,Department of Science and Technology,Bengaluru,India
14781,University Hospital Magdeburg,Bengaluru,India
14784,Saarland University,Bengaluru,India
14785,Northrop Grumman (United States),Falls Church,United States
14786,Northrop Grumman (France),Falls Church,United States
14787,Northrop Grumman (Germany),Falls Church,United States
14788,Northrop Grumman (Norway),Falls Church,United States
14789,Northrop Grumman (United Kingdom),Falls Church,United States
14790,Istituto Neurologico Mediterraneo,Pozzilli,Italy
14791,Istituti di Ricovero e Cura a Carattere Scientifico,Pozzilli,Italy
14793,Narvik Sykehus,Pozzilli,Italy
14794,Northern Norway Regional Health Authority,Pozzilli,Italy
14795,Chung Shan Medical University Hospital,Taichung,Taiwan
14796,Chung Shan Medical University,Taichung,Taiwan
14797,Rikkyo University,Tokyo,Japan
14798,Mid Sweden University,Sundsvall,Sweden
14802,Centre de Recherche sur la Langue et les Textes Basques,Sundsvall,Sweden
14804,"Laboratoire Cognition, Langues, Langage, Ergonomie",Sundsvall,Sweden
14805,Les Afriques dans le Monde,Sundsvall,Sweden
14806,Observatoire Aquitain des Sciences de l'Univers,Sundsvall,Sweden
14807,Typologie et Universaux Linguistiques,Sundsvall,Sweden
14808,Indiana State University,Terre Haute,United States
14810,University Medical Center Freiburg,Terre Haute,United States
14811,Eastern Mediterranean University,Famagusta,Cyprus
14812,UCSF Helen Diller Family Comprehensive Cancer Center,San Francisco,United States
14813,University of California San Francisco Medical Center,San Francisco,United States
14814,"University of California, San Francisco",San Francisco,United States
14815,Centro di Riferimento Oncologico,Aviano,Italy
14816,Istituti di Ricovero e Cura a Carattere Scientifico,Aviano,Italy
14817,Centre Hospitalier Universitaire de Poitiers,Poitiers,France
14819,Michael E. DeBakey VA Medical Center,Houston,United States
14820,South Central VA Health Care Network,Houston,United States
14821,Baylor College of Medicine,Houston,United States
14822,Biotechnology Institute,Washington D.C.,United States
14823,Molecular Oncology (United States),Gaithersburg,United States
14824,Central European Institute of Technology,Brno,Czechia
14826,Changsha University,Changsha,China
14827,Unilever (United Kingdom),London,United Kingdom
14828,Unilever (Australia),London,United Kingdom
14829,Unilever (Canada),London,United Kingdom
14830,Unilever (China),London,United Kingdom
14831,Unilever (France),London,United Kingdom
14832,Unilever (Germany),London,United Kingdom
14833,Unilever (India),London,United Kingdom
14834,Unilever (Indonesia),London,United Kingdom
14835,Unilever (Japan),London,United Kingdom
14836,Unilever (Netherlands),London,United Kingdom
14837,Unilever (Philippines),London,United Kingdom
14838,Unilever (Portugal),London,United Kingdom
14839,Unilever (United States),London,United Kingdom
14840,Allameh Tabataba'i University,Tehran,Iran
14841,Physical Research Laboratory,Ahmedabad,India
14842,De La Salle University,Manila,Philippines
14843,South London and Maudsley NHS Foundation Trust,London,United Kingdom
14844,Bethlem Royal Hospital,London,United Kingdom
14845,Lambeth Hospital,London,United Kingdom
14846,Maudsley Charity,London,United Kingdom
14847,Maudsley Hospital,London,United Kingdom
14848,NIHR Maudsley Dementia Biomedical Research Unit,London,United Kingdom
14849,Institute on Aging,San Francisco,United States
14850,University of Kuala Lumpur,Kuala Lumpur,Malaysia
14851,Sumy State University,Sumy,Ukraine
14852,West China Second University Hospital of Sichuan University,Chengdu,China
14853,Sichuan University,Chengdu,China
14854,Joslin Diabetes Center,Boston,United States
14855,Harvard University,Boston,United States
14856,Sunway University,Petaling Jaya,Malaysia
14857,VA Connecticut Healthcare System,West Haven,United States
14858,VA New England Healthcare System,West Haven,United States
14859,Long Island Jewish Medical Center,New Hyde Park,United States
14860,Cohen Children's Medical Center,New Hyde Park,United States
14861,Schneider Children's Hospital,New Hyde Park,United States
14862,Northwell Health,New Hyde Park,United States
14863,Government Medical College,Thiruvananthapuram,India
14864,Government Medical College and Hospital,Thiruvananthapuram,India
14865,Lenox Hill Hospital,New York,United States
14866,Northwell Health,New York,United States
14867,"Manhattan Eye, Ear and Throat Hospital",New York,United States
14868,New York Medical College,New York,United States
14869,Pace University,New York,United States
14870,National University of Life and Environmental Sciences of Ukraine,Kyiv,Ukraine
14871,Prince Sultan University,Riyadh,Saudi Arabia
14872,University of Social Welfare and Rehabilitation Sciences,Tehran,Iran
14873,Galgotias University,Greater Noida,India
14874,Konkuk University Medical Center,Seoul,South Korea
14875,Konkuk University,Seoul,South Korea
14877,University of Puerto Rico System,Seoul,South Korea
14878,Maharshi Dayanand University,Rohtak,India
14879,Hindu College of Pharmacy,Rohtak,India
14880,Leibniz Institute for Astrophysics Potsdam,Potsdam,Germany
14881,Leibniz Association,Potsdam,Germany
14882,Missouri Botanical Garden,St Louis,United States
14883,St Mary's Hospital,Kettering,United Kingdom
14884,Northamptonshire Healthcare NHS Foundation Trust,Kettering,United Kingdom
14885,University of Nottingham Malaysia Campus,Semenyih,Malaysia
14886,University of Nottingham,Semenyih,Malaysia
14887,Paris-Est Sup,Champs-sur-Marne,France
14889,Kennedy Krieger Institute,Baltimore,United States
14890,Johns Hopkins Hospital,Baltimore,United States
14891,Universidad de Deusto,Bilbao,Spain
14892,Izmir University,Izmir,Turkey
14893,Erasmus MC Cancer Institute,Rotterdam,Netherlands
14894,Erasmus MC,Rotterdam,Netherlands
14895,Osaka Medical Center for Cancer and Cardiovascular Diseases,Osaka,Japan
14896,Osaka University,Osaka,Japan
14898,Centre Hospitalier Universitaire de Rouen,Rouen,France
14901,American University of Beirut Medical Center,Beirut,Lebanon
14902,American University of Beirut,Beirut,Lebanon
14903,Peking University Shenzhen Hospital,Shenzhen,China
14904,Women's and Children's Hospital,Adelaide,Australia
14905,Flinders University,Adelaide,Australia
14906,University of Adelaide,Adelaide,Australia
14907,University of South Australia,Adelaide,Australia
14908,Yerevan State University,Yerevan,Armenia
14909,A. Alikhanyan National Laboratory,Yerevan,Armenia
14910,Douglas Mental Health University Institute,Montreal,Canada
14911,McGill University,Montreal,Canada
14921,U.S. Army Engineer Research and Development Center,Vicksburg,United States
14922,Cold Regions Research and Engineering Laboratory,Vicksburg,United States
14923,Geotechnical and Structures Laboratory,Vicksburg,United States
14924,United States Army Corps of Engineers,Vicksburg,United States
14925,"Vietnam National University, Hanoi",Hanoi,Vietnam
14926,VNU Central Institute for Natural Resources and Environmental Studies,Hanoi,Vietnam
14927,VNU University of Science,Hanoi,Vietnam
14928,Tokyo Metropolitan Institute of Gerontology,Tokyo,Japan
14929,Second Affiliated Hospital of Nanchang University,Nanchang,China
14930,Nanchang University,Nanchang,China
14931,Bengbu Medical College,Bengbu,China
14932,First Affiliated Hospital of Bengbu Medical College,Bengbu,China
14941,Laboratoire de Physique et Chimie des Nano-Objets,Bengbu,China
14943,Diamond Light Source,Didcot,United Kingdom
14946,Opole University of Technology,Opole,Poland
14947,Universitas Informatika dan Bisnis Indonesia,Bandung,Indonesia
14948,Tokyo National Hospital,Tokyo,Japan
14949,National Hospital Organization,Tokyo,Japan
14951,Institut Charles Gerhardt Montpellier,Tokyo,Japan
14956,Karunya University,Coimbatore,India
14957,Academy of Sciences Republic of Uzbekistan,Tashkent,Uzbekistan
14958,A.S.Sadykov Institute of Bioorganic Chemistry,Tashkent,Uzbekistan
14959,Institute of Ion Plasma Laser Technologies,Tashkent,Uzbekistan
14960,Institute of Nuclear Physics,Tashkent,Uzbekistan
14961,Physicotechnical Institute,Tashkent,Uzbekistan
14962,The Institute of History of The Academy of Sciences of The Republic of Uzbekistan,Tashkent,Uzbekistan
14963,Ulugh Beg Astronomical Institute,Tashkent,Uzbekistan
14964,Yunusov Institute of the Chemistry of Plant Substances,Tashkent,Uzbekistan
14965,Midwestern University,Downers Grove,United States
14966,Advocate Illinois Masonic Medical Center,Downers Grove,United States
14967,Advocate Lutheran General Hospital,Downers Grove,United States
14968,Swedish Covenant Hospital,Downers Grove,United States
14969,Agropolis International,Montpellier,France
14970,State University of Gorontalo,Gorontalo,Indonesia
14971,Alfaisal University,Riyadh,Saudi Arabia
14973,Santa Casa Hospital,Riyadh,Saudi Arabia
14974,Daegu Gyeongbuk Institute of Science and Technology,Daegu,South Korea
14975,Institute of Agrobiological Sciences,Tsukuba,Japan
14976,National Agriculture and Food Research Organization,Tsukuba,Japan
14977,Philips (United States),Andover,United States
14978,Philips (Netherlands),Andover,United States
14979,Gangnam Severance Hospital,Seoul,South Korea
14980,Yonsei University Health System,Seoul,South Korea
14981,Yonsei University,Seoul,South Korea
14982,Jefferson College,Hillsboro,United States
14983,United States Department of Health and Human Services,Washington,United States
14984,Administration for Children and Families,Washington,United States
14985,Administration for Community Living,Washington,United States
14986,Agency for Healthcare Research and Quality,Washington,United States
14987,Biomedical Advanced Research and Development Authority,Washington,United States
14988,Centers for Disease Control and Prevention,Washington,United States
14989,Centers for Medicare and Medicaid Services,Washington,United States
14990,Health Resources and Services Administration,Washington,United States
14991,Indian Health Service,Washington,United States
14992,National Institutes of Health,Washington,United States
14993,Office of Adolescent Health,Washington,United States
14994,Office of the Assistant Secretary for Health,Washington,United States
14995,Office of the Assistant Secretary for Planning and Evaluation,Washington,United States
14996,Office of the National Coordinator for Health Information Technology,Washington,United States
14997,Office of the Secretary of Health and Human Services,Washington,United States
14998,Program Support Center,Washington,United States
14999,Substance Abuse and Mental Health Services Administration,Washington,United States
15000,United States Food and Drug Administration,Washington,United States
15001,United States Public Health Service,Washington,United States
15002,Government of the United States of America,Washington,United States
15004,Henan Institute of Science and Technology,Xinxiang,China
15005,German Institute for Economic Research,Berlin,Germany
15006,Leibniz Association,Berlin,Germany
15008,Federal Center for Technological Education of Minas Gerais,Belo Horizonte,Brazil
15009,Universitas Islam Negeri Sultan Syarif Kasim Riau,Pekanbaru,Indonesia
15010,Istituti Clinici Scientifici Maugeri,Pavia,Italy
15011,Fondazione Salvatore Maugeri,Pavia,Italy
15012,Les Afriques dans le Monde,Pessac,France
15013,Institut des Sciences Humaines et Sociales,Pessac,France
15014,Sciences Po Bordeaux,Pessac,France
15018,Shijiazhuang Tiedao University,Shijiazhuang,China
15019,Hangzhou Medical College,Hangzhou,China
15021,Max Planck Society,Hangzhou,China
15024,Institut National des Sciences de l'Univers,Hangzhou,China
15026,Institute of Plasma Physics,Hefei,China
15027,Hefei Institutes of Physical Science,Hefei,China
15028,Institute of Genetics and Developmental Biology,Beijing,China
15029,Center for Agricultural Resources Research,Beijing,China
15030,Chinese Academy of Sciences,Beijing,China
15031,Shanghai Electric (China),Shanghai,China
15032,Al-Azhar University,Medan,Indonesia
15033,Montreal General Hospital,Montreal,Canada
15034,McGill University Health Centre,Montreal,Canada
15035,McGill University,Montreal,Canada
15036,Mater Misericordiae University Hospital,Dublin,Ireland
15037,Dublin City University,Dublin,Ireland
15038,University College Dublin,Dublin,Ireland
15039,Menzies School of Health Research,Darwin,Australia
15040,Jahangirnagar University,Dhaka,Bangladesh
15041,Institute of Soil and Water Conservation,Yangling,China
15042,Chinese Academy of Sciences,Yangling,China
15043,Northwest Institute of Eco-Environment and Resources,Lanzhou,China
15044,Chinese Academy of Sciences,Lanzhou,China
15045,Wilhelmina Children's Hospital,Utrecht,Netherlands
15046,University Medical Center Utrecht,Utrecht,Netherlands
15048,Suleyman Demirel University,Almaty,Kazakhstan
15050,Zhejiang Provincial People's Hospital,Hangzhou,China
15051,European Union of Medical Specialists,Brussels,Belgium
15052,National Institute for Medical Research,Dar es Salaam,Tanzania
15053,Tanzania Commission for Science and Technology,Dar es Salaam,Tanzania
15054,Bombo Hospital,Dar es Salaam,Tanzania
15055,Shanghai East Hospital,Shanghai,China
15056,Tongji University,Shanghai,China
15057,Fondazione Bruno Kessler,Trento,Italy
15058,Norwegian Institute of Marine Research,Bergen,Norway
15059,"Ministry of Trade, Industry and Fisheries",Bergen,Norway
15060,Institut Agro Rennes-Angers,Rennes,France
15065,Soil Agro and Hydrosystems Spatialization,Rennes,France
15066,Middlesex Hospital,Middletown,United States
15067,Institut de Chimie des Substances Naturelles,Gif-sur-Yvette,France
15068,National Changhua University of Education,Changhua,Taiwan
15069,Kalasalingam Academy of Research and Education,Srivilliputhur,India
15072,ARMINES,Srivilliputhur,India
15076,CEA Cadarache,Srivilliputhur,India
15077,CEA Marcoule,Srivilliputhur,India
15079,Shahrekord University,Shahr-e Kord,Iran
15080,"University College Hospital, Ibadan",Ibadan,Nigeria
15081,University of Ibadan,Ibadan,Nigeria
15082,Texas A&M University at Qatar,Doha,Qatar
15083,Texas A&M University,Doha,Qatar
15084,Canadian Forest Service,Ottawa,Canada
15085,Natural Resources Canada,Ottawa,Canada
15086,Institute of Semiconductor Physics,Novosibirsk,Russia
15087,Physical Sciences Division,Novosibirsk,Russia
15088,National Health and Medical Research Council,Canberra,Australia
15089,Dementia Collaborative Research Centres,Canberra,Australia
15090,Department of Health,Canberra,Australia
15091,ZHAW Zurich University of Applied Sciences,Winterthur,Switzerland
15092,Zurich University of Teacher Education,Winterthur,Switzerland
15093,Zurich University of the Arts,Winterthur,Switzerland
15094,University of Fort Hare,Alice,South Africa
15095,Victoria Hospital,Alice,South Africa
15096,Children's Medical Center,Dallas,United States
15097,The University of Texas Southwestern Medical Center,Dallas,United States
15098,University of International Business and Economics,Beijing,China
15099,Chapingo Autonomous University,Texcoco,Mexico
15100,Colegio de Postgraduados,Texcoco,Mexico
15101,Saudi Aramco (United States),Houston,United States
15102,Saudi Aramco (Saudi Arabia),Houston,United States
15103,Schott (Germany),Mainz,Germany
15105,IBM Research - Thomas J. Watson Research Center,Mainz,Germany
15106,Vall d'Hebron Institut de Recerca,Barcelona,Spain
15107,CIBBIM-Nanomedicine,Barcelona,Spain
15108,University of Oradea,Oradea,Romania
15109,Istituto Oncologico Veneto,Padua,Italy
15110,Istituti di Ricovero e Cura a Carattere Scientifico,Padua,Italy
15113,St George's Hospital,Stafford,United Kingdom
15114,Midlands Partnership NHS Foundation Trust,Stafford,United Kingdom
15115,Guru Gobind Singh Indraprastha University,Delhi,India
15116,Batra Hospital and Medical Research Centre,Delhi,India
15117,Safdarjang Hospital,Delhi,India
15118,Vardhman Mahavir Medical College & Safdarjung Hospital,Delhi,India
15119,Anhui Polytechnic University,Wuhu,China
15126,Dhaka Medical College and Hospital,Dhaka,Bangladesh
15127,University of Dhaka,Dhaka,Bangladesh
15128,Toranomon Hospital,Tokyo,Japan
15129,University Hospitals Case Medical Center,Cleveland,United States
15130,University Hospitals of Cleveland,Cleveland,United States
15131,Case Western Reserve University,Cleveland,United States
15132,Centre for Research and Technology Hellas,Thessaloniki,Greece
15133,John Jay College of Criminal Justice,New York,United States
15134,City University of New York,New York,United States
15135,Institut National des Langues et Civilisations Orientales,Paris,France
15136,"Center for Social Studies on African, American and Asian Worlds",Paris,France
15137,Center for Southeast Asian Studies,Paris,France
15138,Centre de Recherches Linguistiques sur l'Asie Orientale,Paris,France
15140,Typologie et Universaux Linguistiques,Paris,France
15141,"Istituto Nazionale di Fisica Nucleare, Sezione di Bari",Bari,Italy
15142,Istituto Nazionale di Fisica Nucleare,Bari,Italy
15143,Polytechnic University of Bari,Bari,Italy
15144,Center for Excellence in Molecular Cell Science,Shanghai,China
15145,Chinese Academy of Sciences,Shanghai,China
15147,Institut des Sciences Humaines et Sociales,Shanghai,China
15149,German Center for Infection Research,Braunschweig,Germany
15150,Visvesvaraya National Institute of Technology,Nagpur,India
15152,Czech Academy of Sciences,Nagpur,India
15153,Helmholtz-Zentrum Hereon,Geesthacht,Germany
15154,Helmholtz Association of German Research Centres,Geesthacht,Germany
15155,Novo Nordisk Foundation,Copenhagen,Denmark
15156,Novo Holdings (Denmark),Copenhagen,Denmark
15157,University of Malawi,Zomba,Malawi
15158,Malawi Epidemiology and Intervention Research Unit,Zomba,Malawi
15159,Malawi-Liverpool-Wellcome Trust Clinical Research Programme,Zomba,Malawi
15160,Queen Elizabeth Central Hospital,Zomba,Malawi
15161,Hospital General Universitario de Alicante Doctor Balmis,Alicante,Spain
15162,University of Alicante,Alicante,Spain
15163,Luoyang Institute of Science and Technology,Luoyang,China
15164,Salisbury University,Salisbury,United States
15165,University System of Maryland,Salisbury,United States
15167,Geisinger Medical Center,Danville,United States
15168,Geisinger Health System,Danville,United States
15170,Zhongyuan University of Technology,Zhengzhou,China
15172,Ryukoku University,Kyoto,Japan
15173,University of Applied Sciences Mainz,Mainz,Germany
15174,Oklahoma Medical Research Foundation,Oklahoma City,United States
15175,United States Air Force,Arlington,United States
15176,Air Force Institute of Technology,Arlington,United States
15177,Air University,Arlington,United States
15178,David Grant USAF Medical Center,Arlington,United States
15179,Edwards Air Force Base,Arlington,United States
15180,Eglin Air Force Base,Arlington,United States
15181,Grand Forks Air Force Base,Arlington,United States
15182,Hanscom Air Force Base,Arlington,United States
15183,Holloman Air Force Base,Arlington,United States
15184,Joint Base San Antonio,Arlington,United States
15185,Kirtland Air Force Base,Arlington,United States
